code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,date_registration,unregistered,days_registered,avg_score,max_score,min_score,total_assessments,avg_days_submitted,banked_count,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span,module_presentation_length,engagement_rate,score_range,completed_assessments_flag,struggle_flag,early_engager
BBB,2014J,631561,1,2,0.11111111111111113,0,0.16666666666666666,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6237218813905931,0,0.36634844868735084,0.5683333333333334,0.8,0.01,0.21428571428571427,0.25712795549374134,0.0,0.005591022641659066,0.23543162464518283,0.04195804195804196,1.0,171.0,0.5782312925170068,0.7999999999999998,0.003727348427772711,0.79,1,1,1
BBB,2014J,631640,0,2,0.3333333333333333,1,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6094069529652352,0,0.36634844868735084,0.688,1.0,0.01,0.17857142857142855,0.34485396383866485,0.0,0.016614457353582617,0.34653874782896366,0.1048951048951049,-9.0,260.0,0.9149659863945578,0.7999999999999998,0.014240963445927957,0.99,1,0,1
BBB,2014J,631775,1,2,0.22222222222222224,1,0.0,0.16666666666666669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.523517382413088,0,0.36634844868735084,0.33666666666666667,0.6,0.01,0.10714285714285714,0.20653685674547986,0.0,0.01879535271025814,0.19786274837201537,0.13636363636363635,-9.0,110.0,0.40476190476190477,0.7999999999999998,0.016110302323078404,0.59,1,0,1
BBB,2014J,631954,1,1,0.5555555555555556,0,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5214723926380369,0,0.36634844868735084,0.665,0.68,0.63,0.14285714285714285,0.42793810848400554,0.0,0.03219794599310044,0.3421828908554572,0.13286713286713286,2.0,236.0,0.7959183673469388,0.7999999999999998,0.02146529732873363,0.050000000000000044,1,0,1
BBB,2014J,632144,1,3,0.11111111111111113,1,0.16666666666666666,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0.3844580777096115,1,0.5083532219570406,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,632255,0,1,1.0,1,0.16666666666666666,0.5,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0.6073619631901841,1,0.5775656324582339,0.45,0.72,0.01,0.14285714285714285,0.2683414464534075,0.0,0.04540227606169951,0.27760940720087285,0.1993006993006993,-8.0,152.0,0.5442176870748299,0.7999999999999998,0.030268184041133007,0.71,1,1,1
BBB,2014J,632281,1,2,0.0,1,0.0,0.16666666666666669,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.3844580777096115,0,0.36634844868735084,0.74,1.0,0.62,0.17857142857142855,0.35299026425591096,0.0,0.012450929854474801,0.24163139669103498,0.06643356643356643,-5.0,200.0,0.6972789115646258,0.7999999999999998,0.01067222558954983,0.38,1,0,1
BBB,2014J,632431,1,1,0.22222222222222224,1,0.16666666666666666,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0.5439672801635992,1,0.38782816229116945,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,632473,1,2,0.888888888888889,1,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.638036809815951,0,0.36634844868735084,1.0,1.0,1.0,0.03571428571428571,0.0657162726008345,0.0,0.018240215710377098,0.30839367122552963,0.06293706293706294,-14.0,47.0,0.2074829931972789,0.7999999999999998,0.012160143806918065,0.0,1,0,1
BBB,2014J,632605,1,2,0.22222222222222224,0,0.16666666666666666,0.16666666666666669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35787321063394684,0,0.36634844868735084,0.01,0.01,0.01,0.03571428571428571,0.059457579972183594,0.0,0.051588088346088266,0.3270816572807723,0.26573426573426573,-9.0,254.0,0.8945578231292517,0.7999999999999998,0.04421836143950422,0.0,1,0,1
BBB,2014J,632632,1,3,0.11111111111111113,0,0.16666666666666666,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.558282208588957,0,0.36634844868735084,0.374,0.6,0.01,0.17857142857142855,0.34735744089012516,0.0,0.028510250208176376,0.2505051912758693,0.24475524475524477,14.0,248.0,0.7959183673469388,0.7999999999999998,0.024437357321294036,0.59,1,0,1
BBB,2014J,632722,1,1,0.4444444444444444,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0.5950920245398773,1,0.5560859188544153,0.35000000000000003,0.6900000000000001,0.01,0.07142857142857142,0.12204450625869263,0.0,0.012450929854474801,0.16345653305570015,0.0979020979020979,-9.0,109.0,0.4013605442176871,0.7999999999999998,0.01067222558954983,0.68,1,0,1
BBB,2014J,632955,0,2,0.11111111111111113,0,0.0,0.16666666666666669,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.49284253578732107,0,0.36634844868735084,0.552,0.75,0.01,0.17857142857142855,0.3454798331015299,0.0,0.021888258852452516,0.27755430410297666,0.15034965034965034,-5.0,251.0,0.8707482993197279,0.7999999999999998,0.018761364730673583,0.74,1,0,1
BBB,2014J,633016,0,2,0.0,0,0.16666666666666666,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0.6134969325153374,1,0.39498806682577564,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,633206,1,1,0.11111111111111113,0,0.0,0.16666666666666669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3292433537832311,0,0.36634844868735084,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0001982632142432293,0.11061946902654868,0.006993006993006993,7.0,8.0,0.003401360544217687,0.7999999999999998,0.00016993989792276796,0.0,0,0,1
BBB,2014J,633902,1,3,0.0,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5010224948875256,0,0.36634844868735084,0.826,1.0,0.7000000000000001,0.17857142857142855,0.35862308762169676,0.0,0.0718505888417463,0.3764177988283684,0.3111888111888112,-9.0,228.0,0.8061224489795918,0.7999999999999998,0.06158621900721111,0.29999999999999993,1,0,1
BBB,2014J,633949,1,2,1.0,0,0.0,0.16666666666666669,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5807770961145194,0,0.36634844868735084,0.8420000000000001,1.0,0.74,0.17857142857142855,0.3404728789986092,0.0,0.05337245727427733,0.3513718119403764,0.24475524475524477,1.0,236.0,0.7993197278911565,0.7999999999999998,0.045747820520809133,0.26,1,0,1
BBB,2014J,634247,1,2,0.5555555555555556,0,0.0,0.16666666666666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5869120654396729,0,0.36634844868735084,0.775,1.0,0.45,0.14285714285714285,0.3575278164116829,0.0,0.007177128355604901,0.18411148408096834,0.07692307692307693,-4.0,226.0,0.782312925170068,0.7999999999999998,0.0061518243048042,0.55,1,0,1
BBB,2014J,634636,0,2,0.3333333333333333,0,0.0,0.16666666666666669,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5971370143149285,0,0.36634844868735084,0.6835294117647059,0.89,0.01,0.6071428571428571,0.41252147590607874,0.0,0.31507990007534004,0.3736375349139025,0.7342657342657343,-17.0,257.0,0.9319727891156462,0.7999999999999998,0.2700684857788629,0.88,1,0,1
BBB,2014J,634772,1,1,0.22222222222222224,0,0.0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.32719836400818,0,0.36634844868735084,0.552,0.9500000000000001,0.01,0.17857142857142855,0.34172461752433936,0.0,0.04421269677624014,0.3695601736767094,0.16783216783216784,-9.0,262.0,0.9217687074829931,0.7999999999999998,0.02947513118416009,0.9400000000000001,1,0,1
BBB,2014J,635251,1,3,0.11111111111111113,0,0.0,0.16666666666666669,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0.49284253578732107,1,0.4021479713603819,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,635328,0,1,0.0,0,0.0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4846625766871166,0,0.36634844868735084,0.48200000000000004,1.0,0.22,0.17857142857142855,0.34485396383866485,0.0,0.008089139141123755,0.17031223910502588,0.0944055944055944,-9.0,250.0,0.8809523809523809,0.7999999999999998,0.006066854355842817,0.78,1,0,1
BBB,2014J,635425,1,1,0.5555555555555556,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0.6134969325153374,1,0.40692124105011934,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,635452,1,3,0.22222222222222224,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5705521472392638,0,0.36634844868735084,0.6900000000000001,1.0,0.45,0.17857142857142855,0.3454798331015299,0.0,0.04393512827629962,0.31939119656395026,0.16783216783216784,9.0,237.0,0.7755102040816326,0.7999999999999998,0.03765868137968539,0.55,1,0,1
BBB,2014J,635561,1,2,0.3333333333333333,0,0.0,0.16666666666666669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4519427402862986,0,0.36634844868735084,0.66,1.0,0.4,0.10714285714285714,0.22531293463143257,0.0,0.0061858122843887545,0.23008849557522124,0.03496503496503497,-6.0,149.0,0.5272108843537415,0.7999999999999998,0.005302124815190361,0.6,1,0,1
BBB,2014J,635716,1,2,0.11111111111111113,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0.5930470347648262,1,0.418854415274463,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,635777,1,2,0.3333333333333333,0,0.16666666666666666,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3558282208588957,0,0.36634844868735084,0.562,0.78,0.01,0.17857142857142855,0.34485396383866485,0.0,0.0699472619850113,0.3664464664090739,0.22377622377622378,-8.0,237.0,0.8333333333333333,0.7999999999999998,0.059954795987152545,0.77,1,0,1
BBB,2014J,635890,1,2,0.0,0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4560327198364008,0,0.36634844868735084,0.626,1.0,0.15,0.17857142857142855,0.3135605006954103,0.0,0.04908997184662358,0.3270373794743099,0.16083916083916083,-9.0,212.0,0.7517006802721088,0.7999999999999998,0.03272664789774905,0.85,1,0,1
BBB,2014J,635921,0,2,0.4444444444444444,0,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47034764826175873,0,0.36634844868735084,0.736,1.0,0.5,0.17857142857142855,0.3379694019471488,0.0,0.008644276141004797,0.2269651223321187,0.11538461538461539,-8.0,228.0,0.8027210884353742,0.7999999999999998,0.005762850760669865,0.5,1,0,1
BBB,2014J,635924,1,2,0.4444444444444444,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6134969325153374,0,0.36634844868735084,0.524,0.78,0.01,0.17857142857142855,0.34485396383866485,0.0,0.046909076489948055,0.38489068193649145,0.16083916083916083,3.0,234.0,0.7857142857142857,0.7999999999999998,0.0402077798485269,0.77,1,0,1
BBB,2014J,636064,1,3,0.6666666666666666,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0.3701431492842536,1,0.44630071599045346,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,636302,1,2,0.5555555555555556,1,0.0,0.16666666666666669,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4130879345603272,0,0.36634844868735084,0.798,1.0,0.73,0.17857142857142855,0.339221140472879,0.0,0.10987747333359768,0.318469141477991,0.486013986013986,-7.0,241.0,0.8435374149659863,0.7999999999999998,0.09418069142879801,0.27,1,0,1
BBB,2014J,636525,1,2,0.6666666666666666,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5419222903885481,0,0.36634844868735084,0.784,1.0,0.72,0.17857142857142855,0.3385952712100139,0.0,0.02751893413696023,0.1955921312214644,0.17482517482517482,-8.0,239.0,0.8401360544217686,0.7999999999999998,0.023587657831680195,0.28,1,0,1
BBB,2014J,636660,1,1,0.0,0,0.0,0.16666666666666669,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0.4274028629856851,0,0.36634844868735084,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,636807,1,1,0.11111111111111113,0,0.0,0.16666666666666669,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0.6912065439672802,1,0.36754176610978523,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,636953,1,3,0.7777777777777778,0,0.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4785276073619632,0,0.36634844868735084,0.01,0.01,0.01,0.03571428571428571,0.06258692628650904,0.0,0.00574963321305365,0.20049778761061945,0.045454545454545456,1.0,52.0,0.17346938775510204,0.7999999999999998,0.0038330888087024333,0.0,1,0,1
BBB,2014J,637003,1,1,0.22222222222222224,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.34969325153374237,0,0.36634844868735084,0.756,1.0,0.49,0.17857142857142855,0.3436022253129346,0.0,0.06895594591379516,0.42278517942234756,0.3111888111888112,-8.0,241.0,0.846938775510204,0.7999999999999998,0.0591050964975387,0.51,1,0,1
BBB,2014J,637063,1,2,0.888888888888889,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.36400817995910023,0,0.36634844868735084,0.64,0.85,0.01,0.17857142857142855,0.339221140472879,0.0,0.09298544748007455,0.40452655729786613,0.1958041958041958,-9.0,235.0,0.8299319727891156,0.7999999999999998,0.07970181212577818,0.84,1,0,1
BBB,2014J,637238,1,3,0.22222222222222224,1,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5419222903885481,0,0.36634844868735084,0.46,0.6900000000000001,0.01,0.17857142857142855,0.3073018080667594,0.0,0.043657559776359094,0.3205053563111318,0.17832167832167833,-6.0,237.0,0.8265306122448979,0.7999999999999998,0.029105039850906064,0.68,1,0,1
BBB,2014J,637279,1,1,0.7777777777777778,0,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6237218813905931,0,0.36634844868735084,0.6459999999999999,1.0,0.45,0.17857142857142855,0.3673852573018081,0.0,0.023117490780760537,0.28039630627164297,0.08391608391608392,5.0,239.0,0.7959183673469388,0.7999999999999998,0.015411660520507025,0.55,1,0,1
BBB,2014J,637295,1,2,0.22222222222222224,0,0.0,0.5,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0.4785276073619632,1,0.4606205250596659,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,637348,1,2,0.0,0,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6094069529652352,0,0.36634844868735084,0.54,0.73,0.01,0.14285714285714285,0.2730354659248957,0.0,0.004203180141956461,0.22879343837686164,0.045454545454545456,17.0,158.0,0.47959183673469385,0.7999999999999998,0.002802120094637641,0.72,1,0,1
BBB,2014J,637370,1,2,0.3333333333333333,1,0.0,0.16666666666666669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6298568507157465,0,0.36634844868735084,0.72,1.0,0.58,0.17857142857142855,0.34735744089012516,0.0,0.05337245727427733,0.32995857132351136,0.25524475524475526,-6.0,236.0,0.8231292517006802,0.7999999999999998,0.045747820520809133,0.42000000000000004,1,0,1
BBB,2014J,637382,0,3,0.5555555555555556,0,0.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6298568507157465,0,0.36634844868735084,0.86,1.0,0.75,0.17857142857142855,0.3442280945757997,0.0,0.0038859589991672946,0.18452268875917907,0.06993006993006994,-9.0,250.0,0.8809523809523809,0.7999999999999998,0.0025906393327781965,0.25,1,0,1
BBB,2014J,637388,1,1,0.6666666666666666,0,0.0,0.16666666666666669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3456032719836401,0,0.36634844868735084,0.6020000000000001,0.8,0.01,0.17857142857142855,0.3479833101529903,0.0,0.07779848526904318,0.3300918604259901,0.3881118881118881,-6.0,258.0,0.8979591836734694,0.7999999999999998,0.06668441594489415,0.79,1,0,1
BBB,2014J,637414,1,2,0.7777777777777778,1,0.0,0.16666666666666669,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.46421267893660534,0,0.36634844868735084,0.8200000000000001,1.0,0.68,0.17857142857142855,0.3260778859527121,0.0,0.05583092113089337,0.2945668319420908,0.34965034965034963,-8.0,253.0,0.8877551020408163,0.7999999999999998,0.047855075255051456,0.31999999999999995,1,0,1
BBB,2014J,637586,1,2,0.11111111111111113,0,0.0,0.16666666666666669,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.32719836400818,0,0.36634844868735084,0.75,0.96,0.01,0.17857142857142855,0.34485396383866485,0.0,0.047186644989888574,0.2606676596863226,0.32867132867132864,-9.0,254.0,0.8945578231292517,0.7999999999999998,0.040445695705618775,0.95,1,0,1
BBB,2014J,637715,0,1,0.6666666666666666,1,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4274028629856851,0,0.36634844868735084,0.41200000000000003,0.6,0.01,0.17857142857142855,0.3467315716272601,0.0,0.030929061421943772,0.2233868889079818,0.2517482517482518,-2.0,242.0,0.8299319727891156,0.7999999999999998,0.026510624075951804,0.59,1,0,1
BBB,2014J,637810,1,1,1.0,1,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40899795501022496,0,0.36634844868735084,0.47600000000000003,0.85,0.01,0.17857142857142855,0.3436022253129346,0.0,0.04119909591974305,0.31274456685328994,0.22727272727272727,1.0,247.0,0.836734693877551,0.7999999999999998,0.03531351078835118,0.84,1,0,1
BBB,2014J,637815,1,3,0.7777777777777778,1,0.0,0.16666666666666669,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.6155419222903886,0,0.36634844868735084,0.804,1.0,0.6900000000000001,0.17857142857142855,0.34172461752433936,0.0,0.09607835362226892,0.35737463126843655,0.3776223776223776,-7.0,257.0,0.8979591836734694,0.7999999999999998,0.08235287453337335,0.30999999999999994,1,0,1
BBB,2014J,637820,1,1,0.7777777777777778,1,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6155419222903886,0,0.36634844868735084,0.375,0.59,0.01,0.14285714285714285,0.27460013908205844,0.0,0.024386375351917206,0.2974031626287538,0.06993006993006994,-9.0,152.0,0.5476190476190476,0.7999999999999998,0.018289781513937904,0.58,1,0,1
BBB,2014J,637867,1,1,0.5555555555555556,1,0.0,0.16666666666666669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6257668711656442,0,0.36634844868735084,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.019707363495776994,0.38245479030396307,0.055944055944055944,-8.0,106.0,0.3877551020408163,0.7999999999999998,0.016892025853523136,0.0,0,0,1
BBB,2014J,637903,1,1,0.11111111111111113,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5828220858895706,0,0.36634844868735084,0.8140000000000001,1.0,0.65,0.17857142857142855,0.3410987482614743,0.0,0.013362940639993656,0.35931335963322314,0.04195804195804196,2.0,166.0,0.5578231292517006,0.7999999999999998,0.011453949119994561,0.35,1,0,1
BBB,2014J,638036,1,1,0.22222222222222224,1,0.0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0.523517382413088,1,0.5847255369928401,0.34500000000000003,0.68,0.01,0.07142857142857142,0.12517385257301808,0.0,0.02030215313850668,0.2779738313697812,0.09090909090909091,-8.0,109.0,0.3979591836734694,0.7999999999999998,0.013534768759004454,0.67,1,0,1
BBB,2014J,638417,1,2,0.3333333333333333,0,0.0,0.5,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0.44171779141104295,1,0.49522673031026254,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0028153376422538562,0.34906588003933137,0.0034965034965034965,3.0,3.0,0.0,0.7999999999999998,0.0018768917615025707,0.0,0,0,1
BBB,2014J,638516,1,3,0.0,1,0.0,0.16666666666666669,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.34969325153374237,0,0.36634844868735084,0.684,0.9,0.01,0.17857142857142855,0.33609179415855356,0.0,0.07339704191284349,0.31745215064828153,0.3146853146853147,-8.0,255.0,0.8945578231292517,0.7999999999999998,0.0629117502110087,0.89,1,0,1
BBB,2014J,638544,1,2,0.11111111111111113,0,0.0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0.3292433537832311,1,0.7147971360381862,0.7933333333333333,1.0,0.63,0.10714285714285714,0.1908901251738526,0.0,0.0024584638566160434,0.14068527342863624,0.08391608391608392,-5.0,124.0,0.4387755102040816,0.7999999999999998,0.0016389759044106956,0.37,1,0,1
BBB,2014J,638554,1,3,0.4444444444444444,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.32719836400818,1,0.6479713603818615,1.0,1.0,1.0,0.03571428571428571,0.0657162726008345,0.0,0.009239065783734486,0.2545613460067737,0.045454545454545456,0.0,59.0,0.20068027210884354,0.7999999999999998,0.007919199243200987,0.0,1,0,1
BBB,2014J,638575,1,3,0.5555555555555556,0,0.0,0.5,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0.5930470347648262,1,0.4033412887828162,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0006740949284269797,0.15044247787610618,0.01048951048951049,12.0,20.0,0.027210884353741496,0.7999999999999998,0.0004493966189513198,0.0,0,0,1
BBB,2014J,638756,1,2,0.3333333333333333,0,0.0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3558282208588957,0,0.36634844868735084,0.708,1.0,0.5,0.17857142857142855,0.37051460361613353,0.0,0.006859907212815734,0.1913716814159292,0.0979020979020979,2.0,237.0,0.7993197278911565,0.7999999999999998,0.004573271475210489,0.5,1,0,1
BBB,2014J,638818,1,2,0.4444444444444444,0,0.0,0.5,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0.5255623721881391,1,0.40930787589498807,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,638997,1,1,0.3333333333333333,1,0.0,0.16666666666666669,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5991820040899796,0,0.36634844868735084,0.604,1.0,0.4,0.17857142857142855,0.3442280945757997,0.0,0.05745667948768785,0.3038627689468607,0.24125874125874125,-9.0,237.0,0.836734693877551,0.7999999999999998,0.049248582418018154,0.6,1,0,1
BBB,2014J,639659,1,2,0.6666666666666666,0,0.0,0.5,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0.32719836400818,1,0.5298329355608592,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,639663,1,1,0.7777777777777778,0,0.0,0.16666666666666669,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6237218813905931,0,0.36634844868735084,0.68,1.0,0.54,0.17857142857142855,0.3542420027816412,0.0,0.007494349498394068,0.22007452258965998,0.04895104895104895,8.0,222.0,0.727891156462585,0.7999999999999998,0.006423728141480629,0.45999999999999996,1,0,1
BBB,2014J,639724,1,1,0.3333333333333333,0,0.0,0.3333333333333333,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.39263803680981596,0,0.36634844868735084,0.92,1.0,0.85,0.17857142857142855,0.3310848400556328,0.0,0.04976406677505056,0.2776548672566372,0.2972027972027972,-5.0,254.0,0.8809523809523809,0.7999999999999998,0.037323050081287924,0.15000000000000002,1,0,1
BBB,2014J,640225,1,1,0.22222222222222224,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5787321063394684,0,0.36634844868735084,0.738,1.0,0.64,0.17857142857142855,0.34485396383866485,0.0,0.05372933105991514,0.30434391985984455,0.24825174825174826,-9.0,239.0,0.8435374149659863,0.7999999999999998,0.04605371233707012,0.36,1,0,1
BBB,2014J,640265,1,2,0.6666666666666666,1,0.0,0.8333333333333333,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0.5930470347648262,1,0.5083532219570406,0.275,0.54,0.01,0.07142857142857142,0.11735048678720446,0.0,0.03683730520639201,0.33556077298175907,0.13286713286713286,-6.0,87.0,0.31632653061224486,0.7999999999999998,0.020093075567122913,0.53,1,0,1
BBB,2014J,640289,1,2,0.7777777777777778,0,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0.34151329243353784,1,0.7064439140811456,0.2366666666666667,0.4,0.01,0.10714285714285714,0.2180111265646732,0.0,0.01332328799714501,0.2079336592610929,0.06293706293706294,-2.0,115.0,0.3979591836734694,0.7999999999999998,0.011419961140410008,0.39,1,0,1
BBB,2014J,640291,1,1,0.11111111111111113,0,0.0,0.5,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0.34969325153374237,1,0.6491646778042959,0.255,0.5,0.01,0.07142857142857142,0.08292767732962449,0.0,0.025655259923073874,0.26385547082092903,0.11188811188811189,-9.0,86.0,0.32312925170068024,0.7999999999999998,0.017103506615382583,0.49,1,0,1
BBB,2014J,640330,0,1,0.7777777777777778,2,0.0,0.16666666666666669,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0.3374233128834356,1,0.5596658711217184,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
BBB,2014J,640425,1,2,0.5555555555555556,0,0.0,0.16666666666666669,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.49488752556237225,0,0.36634844868735084,0.778,1.0,0.55,0.17857142857142855,0.34172461752433936,0.0,0.020659026924144494,0.2846061400633672,0.1258741258741259,-6.0,237.0,0.8265306122448979,0.7999999999999998,0.017707737363552422,0.44999999999999996,1,0,1
BBB,2014J,640455,0,2,0.11111111111111113,1,0.0,0.16666666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4376278118609407,0,0.36634844868735084,0.648,1.0,0.54,0.17857142857142855,0.34735744089012516,0.0,0.004956580356080733,0.23536057239691205,0.05944055944055944,0.0,223.0,0.7585034013605442,0.7999999999999998,0.004248497448069199,0.45999999999999996,1,0,1
BBB,2014J,640501,1,2,0.0,0,0.0,0.5,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0.49897750511247446,1,0.47255369928400953,0.0,0.0,0.0,0.0,0.012517385257301809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0,0,1
